n4bvKdMpVREcz8rn9JkBqZzVxsTNCjj8jz	 ShortPosNettedPartly	 2614	 mkekD5nYUwa3qvyyHK3hZwd6Y7rBtScNxK	 LongPosNetted	 0	 13	 15741
n4bvKdMpVREcz8rn9JkBqZzVxsTNCjj8jz	 ShortPosNettedPartly	 2328	 mkekD5nYUwa3qvyyHK3hZwd6Y7rBtScNxK	 OpenShortPosition	 286	 286	 15741
msmGv8ZsE1wi7HtnTRV44C56ZYDCHaUSp5	 LongPosIncreased	 1245	 n3kivgjjGWVF2DwX3SdJCuEJyaZwR119YP	 LongPosNetted	 0	 116	 13204
msmGv8ZsE1wi7HtnTRV44C56ZYDCHaUSp5	 LongPosIncreased	 1799	 n3kivgjjGWVF2DwX3SdJCuEJyaZwR119YP	 OpenShortPosition	 554	 554	 13204
mz36CejJsFGxBfrmMkFdZhLJau1KauuVkR	 OpenLongPosition	 1435	 n3kivgjjGWVF2DwX3SdJCuEJyaZwR119YP	 ShortPosIncreased	 1989	 1435	 13221
mvcCoUTi68a3iCY5uABn1CfUTBR5VchWct	 OpenLongPosition	 382	 n3kivgjjGWVF2DwX3SdJCuEJyaZwR119YP	 ShortPosIncreased	 2371	 382	 13460
mvefghSWsgWzDEk5S4kD8Wjme2tDaxVPNa	 ShortPosNettedPartly	 1387	 n3kivgjjGWVF2DwX3SdJCuEJyaZwR119YP	 ShortPosIncreased	 2539	 168	 13534
mn8QLENXx1oxAbnKD13mwRXjJZa9xeq2Bt	 ShortPosNettedPartly	 2090	 mx9agg9boRbEQ2E3NrgE2VDNFwN8KTUjJM	 LongPosNetted	 0	 946	 11773
mn8QLENXx1oxAbnKD13mwRXjJZa9xeq2Bt	 ShortPosNettedPartly	 1924	 mx9agg9boRbEQ2E3NrgE2VDNFwN8KTUjJM	 OpenShortPosition	 166	 166	 11773
moAujVDDdYTtWFbz5joUdP8Sc84oB33MD4	 ShortPosNettedPartly	 3783	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 LongPosNetted	 0	 642	 13811
moAujVDDdYTtWFbz5joUdP8Sc84oB33MD4	 ShortPosNettedPartly	 1164	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 OpenShortPosition	 2619	 2619	 13811
mpYSUa8FFCsX8q7tFgmQnrJ9LTdYSr7GBH	 ShortPosNettedPartly	 948	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 ShortPosIncreased	 2762	 143	 13821
n3kivgjjGWVF2DwX3SdJCuEJyaZwR119YP	 ShortPosNettedPartly	 1610	 mjV1YuUKqHpvEzcQFxq3BdqQpiymQ8fVqe	 LongPosNettedPartly	 860	 929	 17075
mkNWPMwVTcHnpotgMFuH1cYF8bVXL5MkTA	 ShortPosNetted	 0	 mvb5tqR56y1NjwDpiGBwZYV7eu4jPoYTw9	 LongPosNettedPartly	 1652	 1652	 11330
mkNWPMwVTcHnpotgMFuH1cYF8bVXL5MkTA	 OpenLongPosition	 241	 mvb5tqR56y1NjwDpiGBwZYV7eu4jPoYTw9	 LongPosNettedPartly	 1411	 241	 11330
mn8QLENXx1oxAbnKD13mwRXjJZa9xeq2Bt	 ShortPosNettedPartly	 513	 mvb5tqR56y1NjwDpiGBwZYV7eu4jPoYTw9	 LongPosNetted	 0	 1411	 11773
mn8QLENXx1oxAbnKD13mwRXjJZa9xeq2Bt	 ShortPosNetted	 0	 mvb5tqR56y1NjwDpiGBwZYV7eu4jPoYTw9	 OpenShortPosition	 513	 513	 11773
mn8QLENXx1oxAbnKD13mwRXjJZa9xeq2Bt	 OpenLongPosition	 175	 mvb5tqR56y1NjwDpiGBwZYV7eu4jPoYTw9	 ShortPosIncreased	 688	 175	 11773
mffZ9e6mreCcSmqhR68mhChNbrGhvWL9EK	 ShortPosNettedPartly	 4389	 mvb5tqR56y1NjwDpiGBwZYV7eu4jPoYTw9	 ShortPosIncreased	 1314	 626	 11824
n36TpyQsXvWycV8UfDzZAJuRWtDe81kiK5	 ShortPosNettedPartly	 1012	 mvb5tqR56y1NjwDpiGBwZYV7eu4jPoYTw9	 ShortPosIncreased	 2065	 751	 11898
mvefghSWsgWzDEk5S4kD8Wjme2tDaxVPNa	 ShortPosNetted	 0	 mfgfqwKq8tnWTkP8Sfkt1BNvo2gpRKPnzY	 OpenShortPosition	 1387	 1387	 13534
mvefghSWsgWzDEk5S4kD8Wjme2tDaxVPNa	 OpenLongPosition	 1979	 mfgfqwKq8tnWTkP8Sfkt1BNvo2gpRKPnzY	 ShortPosIncreased	 3366	 1979	 13534
n4bvKdMpVREcz8rn9JkBqZzVxsTNCjj8jz	 ShortPosNettedPartly	 1472	 mk37XBb9vHk9p9enaGuCXA7okVT9ygBZhm	 OpenShortPosition	 856	 856	 15741
mmVvTL192Wk8WngZXqS6A2dAS9tDaSiN6k	 ShortPosNettedPartly	 3587	 mk37XBb9vHk9p9enaGuCXA7okVT9ygBZhm	 ShortPosIncreased	 1244	 388	 15775
n36TpyQsXvWycV8UfDzZAJuRWtDe81kiK5	 ShortPosNetted	 0	 mtkrc3yDEfqa8xEp1muNiw3Zkt5wVEGbUz	 OpenShortPosition	 1012	 1012	 11898
n36TpyQsXvWycV8UfDzZAJuRWtDe81kiK5	 OpenLongPosition	 670	 mtkrc3yDEfqa8xEp1muNiw3Zkt5wVEGbUz	 ShortPosIncreased	 1682	 670	 11898
mpYSUa8FFCsX8q7tFgmQnrJ9LTdYSr7GBH	 ShortPosNetted	 0	 muYcdSvyrEAHMja2eAaLQtKBXXy2RJ2As6	 OpenShortPosition	 948	 948	 13821
mpYSUa8FFCsX8q7tFgmQnrJ9LTdYSr7GBH	 OpenLongPosition	 2655	 muYcdSvyrEAHMja2eAaLQtKBXXy2RJ2As6	 ShortPosIncreased	 3603	 2655	 13821
n36TpyQsXvWycV8UfDzZAJuRWtDe81kiK5	 LongPosIncreased	 3252	 mrnc8aP2VC7wz4wnYowzjB23H9yi4CjKY3	 OpenShortPosition	 2582	 2582	 11898
mg9swgVPeTb9bB5kDv3ctRszxrGBrZ3Dhz	 OpenLongPosition	 608	 mrnc8aP2VC7wz4wnYowzjB23H9yi4CjKY3	 ShortPosIncreased	 3190	 608	 12045
mpYSUa8FFCsX8q7tFgmQnrJ9LTdYSr7GBH	 LongPosIncreased	 3566	 mmSeWHdRfrvEUqWQwpTz9kWGeJLvZHgZ9Y	 OpenShortPosition	 911	 911	 13821
n3NHzytAqVYAJZF2yyr6EyFf4NcAyieBEF	 ShortPosNetted	 0	 mmSeWHdRfrvEUqWQwpTz9kWGeJLvZHgZ9Y	 ShortPosIncreased	 3608	 2697	 13885
n3NHzytAqVYAJZF2yyr6EyFf4NcAyieBEF	 OpenLongPosition	 396	 mmSeWHdRfrvEUqWQwpTz9kWGeJLvZHgZ9Y	 ShortPosIncreased	 4004	 396	 13885
mqhTh5ZcApc7wwVGcTVqnD1nLvMHkxP36Q	 ShortPosNettedPartly	 395	 mmSeWHdRfrvEUqWQwpTz9kWGeJLvZHgZ9Y	 ShortPosIncreased	 4027	 23	 13931
mmVvTL192Wk8WngZXqS6A2dAS9tDaSiN6k	 ShortPosNettedPartly	 3248	 mnPScnxptCWdxCShVbv1vZVKyrUXnaEHAp	 OpenShortPosition	 339	 339	 15775
mqhTh5ZcApc7wwVGcTVqnD1nLvMHkxP36Q	 ShortPosNetted	 0	 mtt9Q2CerXvF4yt9ebBcWpr45sZfwovR72	 OpenShortPosition	 395	 395	 13931
mqhTh5ZcApc7wwVGcTVqnD1nLvMHkxP36Q	 OpenLongPosition	 1958	 mtt9Q2CerXvF4yt9ebBcWpr45sZfwovR72	 ShortPosIncreased	 2353	 1958	 13931
mtCSgBT8UT6Ax9gfeenCrLmsiHp378MeDX	 ShortPosNetted	 0	 msKQWY6z9tA7wXmQfm2mvCn7KZj5MeC4EF	 OpenShortPosition	 934	 934	 12643
mtCSgBT8UT6Ax9gfeenCrLmsiHp378MeDX	 OpenLongPosition	 70	 msKQWY6z9tA7wXmQfm2mvCn7KZj5MeC4EF	 ShortPosIncreased	 1004	 70	 12643
mr2mdGfycxYeHUrkYk1pxXEMD3eFqZ9tBy	 ShortPosNetted	 0	 msKQWY6z9tA7wXmQfm2mvCn7KZj5MeC4EF	 ShortPosIncreased	 2059	 1055	 12767
mr2mdGfycxYeHUrkYk1pxXEMD3eFqZ9tBy	 OpenLongPosition	 2170	 msKQWY6z9tA7wXmQfm2mvCn7KZj5MeC4EF	 ShortPosIncreased	 4229	 2170	 12767
mvefghSWsgWzDEk5S4kD8Wjme2tDaxVPNa	 LongPosIncreased	 2097	 msKQWY6z9tA7wXmQfm2mvCn7KZj5MeC4EF	 ShortPosIncreased	 4347	 118	 13534
mvefghSWsgWzDEk5S4kD8Wjme2tDaxVPNa	 LongPosIncreased	 3119	 mqk4pLvsV3hTrWs95oGuMFje5dEc4DRHVF	 OpenShortPosition	 1022	 1022	 13534
mqhTh5ZcApc7wwVGcTVqnD1nLvMHkxP36Q	 LongPosIncreased	 2537	 mqk4pLvsV3hTrWs95oGuMFje5dEc4DRHVF	 ShortPosIncreased	 1601	 579	 13931
mgDksbLHwynt3cRoSRRP8HRwMaSwoaU719	 ShortPosNetted	 0	 mqk4pLvsV3hTrWs95oGuMFje5dEc4DRHVF	 ShortPosIncreased	 2713	 1112	 14006
mgDksbLHwynt3cRoSRRP8HRwMaSwoaU719	 OpenLongPosition	 656	 mqk4pLvsV3hTrWs95oGuMFje5dEc4DRHVF	 ShortPosIncreased	 3369	 656	 14006
mvcCoUTi68a3iCY5uABn1CfUTBR5VchWct	 LongPosNetted	 0	 n44RLfzjmrjeGef6ftkGBrP3Bc69GYXkDZ	 LongPosIncreased	 1000	 382	 13103
mvcCoUTi68a3iCY5uABn1CfUTBR5VchWct	 OpenShortPosition	 3546	 n44RLfzjmrjeGef6ftkGBrP3Bc69GYXkDZ	 LongPosIncreased	 4546	 3546	 13103
mjV1YuUKqHpvEzcQFxq3BdqQpiymQ8fVqe	 LongPosNettedPartly	 754	 mj98pMSTSPttFg3Ugg2DRWMbwURt25Sf8f	 LongPosIncreased	 4483	 106	 16033
n4Y4th46Qqh37yBWXQBSjyNV5e1SgnqfVv	 OpenShortPosition	 58	 mj98pMSTSPttFg3Ugg2DRWMbwURt25Sf8f	 LongPosIncreased	 4541	 58	 16215
n4Y4th46Qqh37yBWXQBSjyNV5e1SgnqfVv	 ShortPosIncreased	 768	 myKWXQCpCrjZ5NodWwZ28JcstC9XdPqTWM	 LongPosIncreased	 4667	 710	 16215
mtRxSUEzRMcoRSbWMYWb2ye8FdrES3ec2E	 LongPosNetted	 0	 mx5QiGCRG98wCUkUqHzEwKdWMZkAPGdiLC	 LongPosIncreased	 2929	 423	 17598
mtRxSUEzRMcoRSbWMYWb2ye8FdrES3ec2E	 OpenShortPosition	 479	 mx5QiGCRG98wCUkUqHzEwKdWMZkAPGdiLC	 LongPosIncreased	 3408	 479	 17598
mgDksbLHwynt3cRoSRRP8HRwMaSwoaU719	 LongPosNetted	 0	 mx5QiGCRG98wCUkUqHzEwKdWMZkAPGdiLC	 LongPosIncreased	 4064	 656	 17800
mgDksbLHwynt3cRoSRRP8HRwMaSwoaU719	 OpenShortPosition	 321	 mx5QiGCRG98wCUkUqHzEwKdWMZkAPGdiLC	 LongPosIncreased	 4385	 321	 17800
mgDksbLHwynt3cRoSRRP8HRwMaSwoaU719	 ShortPosIncreased	 1515	 moaWhGueaRC6ZVhpfvnR74uewRMcG2wbNB	 LongPosIncreased	 2007	 1194	 17800
mjRBQJgqUAHqoiT4HgT8HSKbjPW7fs7LEz	 LongPosNettedPartly	 2450	 moaWhGueaRC6ZVhpfvnR74uewRMcG2wbNB	 LongPosIncreased	 2279	 272	 18013
mnNQeh68py9QyqiRkTHzv6Ykt12y5niiAu	 OpenShortPosition	 1550	 moaWhGueaRC6ZVhpfvnR74uewRMcG2wbNB	 LongPosIncreased	 3829	 1550	 18424
mnNQeh68py9QyqiRkTHzv6Ykt12y5niiAu	 ShortPosIncreased	 3098	 n1JwTxTppZ3UJoY5S1owVEaRthhNC2nJZ4	 LongPosIncreased	 4505	 1548	 18424
mkNsefu6aS967BdrDkcHBQKrf72M82PMtM	 OpenShortPosition	 2529	 n1JwTxTppZ3UJoY5S1owVEaRthhNC2nJZ4	 LongPosIncreased	 7034	 2529	 18494
mkNsefu6aS967BdrDkcHBQKrf72M82PMtM	 ShortPosIncreased	 4141	 miMZMWFUNzy2pnzCVw31M3kLhGQJwP6Hrk	 LongPosIncreased	 4788	 1612	 18494
mnH8Qwnkt1nayabcG6Tiqnt9VaZ67feWx4	 LongPosNetted	 0	 miMZMWFUNzy2pnzCVw31M3kLhGQJwP6Hrk	 LongPosIncreased	 7509	 2721	 18834
mnH8Qwnkt1nayabcG6Tiqnt9VaZ67feWx4	 OpenShortPosition	 757	 miMZMWFUNzy2pnzCVw31M3kLhGQJwP6Hrk	 LongPosIncreased	 8266	 757	 18834
mnH8Qwnkt1nayabcG6Tiqnt9VaZ67feWx4	 ShortPosIncreased	 1846	 mntSaPer54ELKSmmEKcqLcZBGW8K889m6K	 ShortPosNettedPartly	 370	 1089	 18834
n2DsDjTUzXP7bWcLicUNL8GqG3J9NUDmbW	 OpenShortPosition	 370	 mntSaPer54ELKSmmEKcqLcZBGW8K889m6K	 ShortPosNetted	 0	 370	 18852
n2DsDjTUzXP7bWcLicUNL8GqG3J9NUDmbW	 ShortPosIncreased	 2155	 mntSaPer54ELKSmmEKcqLcZBGW8K889m6K	 OpenLongPosition	 1785	 1785	 18852
n2DsDjTUzXP7bWcLicUNL8GqG3J9NUDmbW	 ShortPosIncreased	 2877	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 ShortPosNettedPartly	 2040	 722	 18852
n1b1AGU4DWnDR4SjBg7dQVQW3qwTWBJ5cR	 LongPosNetted	 0	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 ShortPosNettedPartly	 2039	 1	 18878
n1b1AGU4DWnDR4SjBg7dQVQW3qwTWBJ5cR	 OpenShortPosition	 1124	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 ShortPosNettedPartly	 915	 1124	 18878
mjz6ARpe6uv5S9FWRpm71rxsY6XuKniMR9	 LongPosNettedPartly	 2677	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 ShortPosNettedPartly	 812	 103	 18923
mpDnhCeMVw8mEYpLanjAPY66vAT1ioQS9Q	 OpenShortPosition	 504	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 ShortPosNettedPartly	 308	 504	 19030
mg9swgVPeTb9bB5kDv3ctRszxrGBrZ3Dhz	 LongPosNettedPartly	 300	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 ShortPosNetted	 0	 308	 19541
mg9swgVPeTb9bB5kDv3ctRszxrGBrZ3Dhz	 LongPosNetted	 0	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 OpenLongPosition	 300	 300	 19541
mg9swgVPeTb9bB5kDv3ctRszxrGBrZ3Dhz	 OpenShortPosition	 1042	 mh7bxyEWwjrmpUkkJRd7i7P1e2BTZmMups	 LongPosIncreased	 1342	 1042	 19541
mg9swgVPeTb9bB5kDv3ctRszxrGBrZ3Dhz	 ShortPosIncreased	 2235	 mfgfqwKq8tnWTkP8Sfkt1BNvo2gpRKPnzY	 ShortPosNettedPartly	 2173	 1193	 19541
mg9swgVPeTb9bB5kDv3ctRszxrGBrZ3Dhz	 ShortPosIncreased	 3294	 mk37XBb9vHk9p9enaGuCXA7okVT9ygBZhm	 ShortPosNettedPartly	 185	 1059	 19541
mtkTX3M3dLq3EdWRYY4gzPSYJvxRsNiaZx	 OpenShortPosition	 185	 mk37XBb9vHk9p9enaGuCXA7okVT9ygBZhm	 ShortPosNetted	 0	 185	 19594
mtkTX3M3dLq3EdWRYY4gzPSYJvxRsNiaZx	 ShortPosIncreased	 2139	 mk37XBb9vHk9p9enaGuCXA7okVT9ygBZhm	 OpenLongPosition	 1954	 1954	 19594
mtkTX3M3dLq3EdWRYY4gzPSYJvxRsNiaZx	 ShortPosIncreased	 2618	 mtkrc3yDEfqa8xEp1muNiw3Zkt5wVEGbUz	 ShortPosNettedPartly	 1203	 479	 19594
muvsdSXoK6f8UxWkFWVFgBZ2VurH6B3eJx	 LongPosNettedPartly	 1520	 mtkrc3yDEfqa8xEp1muNiw3Zkt5wVEGbUz	 ShortPosNettedPartly	 1011	 192	 19988
muvsdSXoK6f8UxWkFWVFgBZ2VurH6B3eJx	 LongPosNetted	 0	 muYcdSvyrEAHMja2eAaLQtKBXXy2RJ2As6	 ShortPosNettedPartly	 2083	 2083	 19988
muvsdSXoK6f8UxWkFWVFgBZ2VurH6B3eJx	 OpenShortPosition	 2083	 muYcdSvyrEAHMja2eAaLQtKBXXy2RJ2As6	 ShortPosNetted	 0	 2083	 19988
muvsdSXoK6f8UxWkFWVFgBZ2VurH6B3eJx	 ShortPosIncreased	 2691	 muYcdSvyrEAHMja2eAaLQtKBXXy2RJ2As6	 OpenLongPosition	 608	 608	 19988
